MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,Label,Filename
-212.71716,180.92656,7.117877,6.6568704,14.333319,9.648505,-3.3269963,2.7768497,3.881267,10.110371,8.933144,5.597799,4.996095,Tc,162_1b2_Tc_mc_AKGC417L.wav
-305.55927,137.02115,53.269592,21.426117,21.935097,23.481163,21.604118,19.167105,16.857988,12.535482,7.56907,6.0240183,7.5740385,Al,162_2b2_Al_mc_AKGC417L.wav
-271.90158,163.47992,62.38568,28.289684,19.106615,18.73083,18.591825,17.175735,13.861543,9.067862,5.741954,4.9826894,5.8932796,Ar,162_2b2_Ar_mc_AKGC417L.wav
-372.1877,135.78006,61.178333,41.42614,19.788515,16.833656,11.414563,14.411769,9.412804,10.013918,5.340904,7.14247,2.752571,Pl,162_2b2_Pl_mc_AKGC417L.wav
-325.54376,115.46658,50.791775,36.61434,19.685867,18.372267,13.864976,13.875007,10.478126,9.893317,5.3052387,4.410624,2.039498,Pr,162_2b2_Pr_mc_AKGC417L.wav
-278.63248,189.95802,22.291092,8.803123,12.901286,12.520954,-2.3586473,-2.1935737,5.7460704,14.877205,7.2759724,4.891011,5.258809,Tc,162_2b2_Tc_mc_AKGC417L.wav
-300.58325,138.76633,44.787308,19.613588,25.86509,25.737175,20.313437,16.550268,15.463537,12.478326,7.7441626,5.179967,6.1292233,Al,162_2b3_Al_mc_AKGC417L.wav
-265.3044,165.35802,55.409702,26.395094,21.47939,20.808615,18.284626,17.226488,14.818434,9.368946,4.6636267,4.502272,7.0191936,Ar,162_2b3_Ar_mc_AKGC417L.wav
-362.24106,111.30796,56.764942,31.36771,16.159628,8.860908,8.994185,10.599965,12.361263,13.131472,11.892909,9.618189,7.8301716,Lr,162_2b3_Lr_mc_AKGC417L.wav
-213.52171,137.97707,61.11193,43.77324,22.577118,19.4297,11.160551,12.088269,7.165764,8.905394,4.7123146,6.6380086,2.8875504,Pl,162_2b3_Pl_mc_AKGC417L.wav
-251.3116,116.607834,52.264523,42.08282,23.261114,21.128819,12.398659,13.631868,7.176781,8.299833,3.141873,4.973314,1.082389,Pr,162_2b3_Pr_mc_AKGC417L.wav
-309.1826,92.30818,13.614404,17.246433,-6.52701,19.261541,-5.799252,10.319032,6.736566,12.660192,5.6911335,1.6185793,2.2150414,Tc,162_2b3_Tc_mc_AKGC417L.wav
-329.33066,122.26012,44.09305,32.40074,25.559507,22.264374,17.620497,15.707702,14.787793,12.712439,9.262227,9.801029,9.390182,Al,162_2b4_Al_mc_AKGC417L.wav
-282.163,141.63055,50.177723,33.66311,23.61858,19.450554,17.764723,16.259096,14.472932,11.857293,8.982469,8.5816145,7.938357,Ar,162_2b4_Ar_mc_AKGC417L.wav
-368.73575,105.99149,53.961334,31.45353,17.01259,7.807732,5.937876,7.4317136,10.2170315,11.30673,10.991638,10.200215,9.327992,Lr,162_2b4_Lr_mc_AKGC417L.wav
-222.44914,126.05118,52.201046,39.77097,20.976149,17.271982,9.251194,12.251606,9.183541,11.619766,7.4526305,10.353727,7.2639937,Pl,162_2b4_Pl_mc_AKGC417L.wav
-251.56282,111.465935,47.314304,37.817383,19.547033,17.896515,10.05975,12.253993,8.466786,10.925739,6.427763,9.105996,5.0442033,Pr,162_2b4_Pr_mc_AKGC417L.wav
-342.21985,83.16519,27.490383,29.468956,3.863005,21.61232,0.82077473,11.688634,8.386258,7.6656966,2.292499,4.593033,2.3904011,Tc,162_2b4_Tc_mc_AKGC417L.wav
-486.96143,131.59547,62.478565,29.18936,24.24587,22.04848,17.250727,14.446211,13.654126,11.583995,7.0318284,5.5129666,8.010799,Al,163_2b2_Al_mc_AKGC417L.wav
-376.6869,148.16066,45.435913,27.06079,22.22373,20.201902,10.930873,9.692277,11.357144,12.662161,6.372828,6.054753,6.3180156,Ar,163_2b2_Ar_mc_AKGC417L.wav
-304.7598,110.95725,32.56309,28.082983,21.899961,25.730942,17.888372,17.535486,9.49493,11.053153,4.9369473,7.862825,4.8359556,Ll,163_2b2_Ll_mc_AKGC417L.wav
-242.94232,111.348206,41.69777,33.51262,22.70499,26.91319,19.138775,19.476963,12.24461,11.864253,5.8178096,8.71193,5.370628,Lr,163_2b2_Lr_mc_AKGC417L.wav
-326.16217,120.9277,58.484062,46.196358,27.67584,24.378284,15.678982,16.157106,10.748269,11.262183,6.11833,7.256539,3.5158303,Pl,163_2b2_Pl_mc_AKGC417L.wav
-280.81363,132.25407,38.402504,34.004242,28.279764,28.4873,16.59543,16.863958,7.0113044,8.694552,2.5477915,9.121767,4.091216,Pr,163_2b2_Pr_mc_AKGC417L.wav
-261.24954,203.15509,58.175842,15.152415,17.527708,12.753256,-1.8750952,-10.245359,-3.6039083,10.999334,10.912216,1.047404,-2.80819,Tc,163_2b2_Tc_mc_AKGC417L.wav
-420.9615,152.69173,33.733795,15.9526615,30.691164,32.331684,25.231258,18.15713,16.122856,13.896257,10.139162,6.1602244,5.2925987,Al,163_8b3_Al_mc_AKGC417L.wav
-333.85178,158.58263,9.686081,4.4794216,23.406078,32.064156,21.968044,18.018347,10.630401,9.049321,6.0521297,9.174376,4.753767,Ar,163_8b3_Ar_mc_AKGC417L.wav
-406.3236,147.34702,64.05155,38.383396,23.801231,23.46179,19.081503,18.501223,13.6563,10.683495,5.478125,5.388816,3.6444433,Ll,163_8b3_Ll_mc_AKGC417L.wav
-178.57143,105.32,-33.23455,26.687899,28.097694,4.735678,5.2473836,17.253328,4.0610213,4.778251,0.3376616,6.8780837,0.06580852,Lr,163_8b3_Lr_mc_AKGC417L.wav
-405.46335,121.50112,20.348778,27.358738,32.160305,29.429077,11.423283,16.830143,8.861895,8.07758,2.0932286,9.334897,0.5143046,Pl,163_8b3_Pl_mc_AKGC417L.wav
-478.9588,135.28822,57.061592,44.731598,31.96294,33.04643,22.391932,20.810879,12.6221485,11.1880045,4.0170736,5.9319596,0.99160594,Pr,163_8b3_Pr_mc_AKGC417L.wav
-525.8808,102.53395,73.66548,52.002308,40.561245,32.875454,23.803345,16.721067,13.5453415,11.367024,7.9917803,5.9819283,6.859641,Ll,164_1b1_Ll_sc_Meditron.wav
-546.9694,127.86104,34.60127,26.769344,29.742853,34.273315,16.82259,6.9081564,11.188866,16.059044,10.870613,4.9304748,7.425615,Ar,165_1b1_Ar_sc_Meditron.wav
-551.8635,115.06187,27.565039,23.237148,34.154366,37.911873,21.513157,10.22504,13.172836,16.055614,10.425666,5.1527095,8.636417,Pl,165_1b1_Pl_sc_Meditron.wav
-553.123,114.2253,38.448452,32.590897,31.985464,34.93244,23.829428,14.989146,13.6525955,15.690731,13.168427,9.183367,8.278411,Pr,165_1b1_Pr_sc_Meditron.wav
-472.9164,111.62993,72.647644,45.10115,34.90719,30.49572,24.931143,20.120733,16.271269,11.816745,8.685274,8.874423,10.026191,Al,166_1p1_Al_sc_Meditron.wav
-427.78995,99.09678,66.12125,42.129513,32.551765,29.991058,27.388603,23.337566,18.299227,13.338867,10.5438,10.324049,10.62786,Ar,166_1p1_Ar_sc_Meditron.wav
-531.2943,77.51911,65.69819,54.461056,44.608746,35.851654,28.176989,21.989506,17.295288,14.116731,12.330695,11.421157,10.910377,Ll,166_1p1_Ll_sc_Meditron.wav
-442.49432,93.42529,60.950314,41.456314,36.74391,35.07209,29.893929,24.028961,19.388,14.628782,10.772579,10.362585,11.812229,Pl,166_1p1_Pl_sc_Meditron.wav
-452.17804,54.86962,47.551807,42.07123,37.81829,33.333473,28.730381,24.983374,22.167126,19.59775,16.98431,14.564873,12.736506,Pr,166_1p1_Pr_sc_Meditron.wav
-568.4377,149.10188,62.644962,31.379335,37.635414,29.240866,7.2786245,3.5981748,14.131999,13.422105,2.1046975,2.1905546,10.762232,Al,167_1b1_Al_sc_Meditron.wav
-557.7047,119.21719,73.8684,49.528194,41.326145,30.260603,13.974728,5.12762,6.5670314,7.6680512,3.73736,2.3197632,5.1356807,Pr,167_1b1_Pr_sc_Meditron.wav
-549.403,127.78257,61.032185,30.466784,38.30581,43.721786,31.133709,17.864243,14.383034,12.910278,8.490605,5.6880264,6.291256,Al,168_1b1_Al_sc_Meditron.wav
-464.69675,118.18071,73.398796,44.533882,36.897015,35.503593,28.830439,18.583408,10.4303,7.1700907,6.867443,7.4299355,7.7122936,Lr,169_1b1_Lr_sc_Meditron.wav
-506.4087,111.148186,54.73094,28.93633,30.821022,36.265644,30.281141,17.058155,8.956683,8.244417,8.804596,8.7247925,7.123862,Ll,169_1b2_Ll_sc_Meditron.wav
-208.85295,91.67069,13.126556,40.269775,13.253844,22.695633,14.807842,14.488535,11.689677,11.137739,2.587555,10.387718,4.477543,Al,170_1b2_Al_mc_AKGC417L.wav
-329.3912,124.86324,47.176296,30.854965,31.889894,26.12854,19.73371,17.542141,14.905725,11.3699255,8.08437,6.429823,5.6770973,Ar,170_1b2_Ar_mc_AKGC417L.wav
-369.0288,101.67268,30.880518,37.42862,26.990719,21.809288,11.457096,14.483815,11.6413765,11.450544,3.1168263,8.322645,4.213371,Lr,170_1b2_Lr_mc_AKGC417L.wav
-405.53656,124.84647,47.15978,35.517124,20.23868,19.0376,11.902971,13.630184,8.541917,10.063526,5.58549,8.792392,4.566802,Pl,170_1b2_Pl_mc_AKGC417L.wav
-247.16212,120.312874,47.032066,38.000076,20.340317,18.608294,8.661729,11.162289,5.258282,8.01279,2.5162215,5.6913967,0.86856234,Pr,170_1b2_Pr_mc_AKGC417L.wav
-272.61884,141.40392,28.213093,29.075165,28.030758,25.052996,10.994661,9.460555,9.409396,9.887405,5.100486,5.346104,3.4879835,Tc,170_1b2_Tc_mc_AKGC417L.wav
-230.73615,100.45575,16.685421,27.506979,17.534307,22.60077,17.263647,18.97498,12.399764,11.636325,3.7190354,9.848227,5.2199903,Al,170_1b3_Al_mc_AKGC417L.wav
-335.40497,118.62563,53.679314,26.900875,29.114851,29.944572,23.517433,18.233856,15.361796,12.122181,7.9750853,5.7623544,5.276432,Ar,170_1b3_Ar_mc_AKGC417L.wav
-240.92938,95.82494,32.41108,30.431822,21.06503,26.41567,16.812037,16.80454,11.528288,13.750893,7.7872033,8.647513,5.63612,Ll,170_1b3_Ll_mc_AKGC417L.wav
-390.9222,94.37954,34.06532,33.766407,27.14129,26.929213,16.034372,16.457684,13.274887,12.311797,6.3120484,7.641815,4.6667643,Lr,170_1b3_Lr_mc_AKGC417L.wav
-338.77136,116.92036,52.909187,40.00374,20.757166,19.499895,12.163855,12.967552,8.007877,10.515124,7.228689,8.934193,4.853116,Pl,170_1b3_Pl_mc_AKGC417L.wav
-264.51437,107.29334,46.736202,40.331326,22.714212,22.402704,13.114827,13.526442,7.239873,9.884588,4.095341,6.369227,2.0114372,Pr,170_1b3_Pr_mc_AKGC417L.wav
-268.29605,153.54651,33.078423,27.301826,24.903585,26.28421,13.046567,9.018687,7.632304,9.340389,5.315506,6.238103,4.6104517,Tc,170_1b3_Tc_mc_AKGC417L.wav
-193.3112,91.51349,4.274671,33.841286,12.062243,20.381872,16.398142,17.8583,10.093685,11.384277,2.7790804,8.942777,4.502869,Al,170_1b4_Al_mc_AKGC417L.wav
-312.8378,136.97147,42.16262,26.4429,31.945698,25.36648,19.489775,17.593414,13.967329,10.133947,6.984564,5.0424266,3.9972787,Ar,170_1b4_Ar_mc_AKGC417L.wav
-361.54016,98.809044,30.074455,34.253277,29.340603,25.366096,10.601789,13.316195,12.586776,13.030945,4.738851,7.0940413,5.0801353,Lr,170_1b4_Lr_mc_AKGC417L.wav
-315.27164,134.13545,53.906113,32.731167,13.937298,13.824192,8.085897,10.303096,5.290683,8.479679,6.0608964,8.349072,3.4437644,Pl,170_1b4_Pl_mc_AKGC417L.wav
-247.17926,122.630585,48.910294,37.00733,18.061676,18.391783,8.805182,10.8438635,4.3702025,8.240737,2.4305272,4.8788586,0.37444085,Pr,170_1b4_Pr_mc_AKGC417L.wav
-230.97136,169.73749,24.254635,21.871819,24.50005,20.650938,8.926615,8.069551,5.601873,7.8712025,6.69938,6.1893234,6.130191,Tc,170_1b4_Tc_mc_AKGC417L.wav
-342.56195,103.76854,27.100822,31.78854,25.721575,24.517967,18.827278,21.81185,16.644209,15.691173,8.057753,8.286554,5.4231305,Al,170_2b2_Al_mc_AKGC417L.wav
-300.12183,104.82825,20.174952,34.5362,22.626558,20.510191,18.39201,17.006317,14.901106,16.36635,8.109177,4.9152117,4.737798,Ar,170_2b2_Ar_mc_AKGC417L.wav
-338.7432,81.66795,30.860514,31.002605,15.98197,25.811867,16.126589,14.061955,13.122252,10.938671,5.896671,8.534935,3.533528,Lr,170_2b2_Lr_mc_AKGC417L.wav
-228.89227,122.20677,55.41104,42.499413,22.94513,19.330454,11.071548,11.400992,7.196426,9.393885,6.1500196,8.114033,4.636112,Pl,170_2b2_Pl_mc_AKGC417L.wav
-276.6605,104.62276,46.728745,40.07313,23.130796,21.596891,12.863291,13.662116,8.992287,10.631541,5.9288616,7.7015076,4.3100204,Pr,170_2b2_Pr_mc_AKGC417L.wav
-321.3978,161.5559,31.576984,25.71072,28.673985,25.685572,12.46892,11.743213,6.2764153,5.8665257,7.68794,8.395357,6.770957,Tc,170_2b2_Tc_mc_AKGC417L.wav
-469.2867,82.31828,63.85752,47.282852,35.71871,29.078373,24.215073,20.600195,18.09741,16.19612,13.806902,11.054641,8.602213,Al,171_1b1_Al_sc_Meditron.wav
-346.57278,107.52426,27.783676,38.838177,29.558363,27.257141,18.409302,20.662,16.068104,16.751942,6.8823338,8.062683,4.831638,Al,172_1b3_Al_mc_AKGC417L.wav
-351.89267,140.56613,58.434544,38.47762,33.43632,29.59579,21.77541,16.838226,17.221241,14.337413,8.189792,4.981799,4.9374776,Ar,172_1b3_Ar_mc_AKGC417L.wav
-354.05707,90.53934,28.861988,40.88282,27.503197,26.97782,8.046315,20.813509,14.574079,12.079499,4.531469,12.721047,4.2773743,Ll,172_1b3_Ll_mc_AKGC417L.wav
-389.6578,115.31909,65.24397,42.932674,31.552404,18.796993,11.834076,15.174435,16.726213,12.882167,10.747629,11.604587,8.625188,Lr,172_1b3_Lr_mc_AKGC417L.wav
-354.03326,110.891594,50.255646,49.442997,32.36124,25.764141,10.446028,16.802631,11.986327,8.77691,3.0013728,8.397676,2.8803582,Pl,172_1b3_Pl_mc_AKGC417L.wav
-363.78537,113.24062,53.509556,49.675873,28.939241,24.43598,9.336998,10.120731,2.13563,4.715041,-1.2617699,3.9597876,-1.2827301,Pr,172_1b3_Pr_mc_AKGC417L.wav
-248.32977,150.53441,32.938576,40.58593,30.524868,13.593205,-4.5685396,15.597499,22.168127,25.321327,18.666475,11.44872,-6.6536136,Tc,172_1b3_Tc_mc_AKGC417L.wav
-171.69713,112.79859,4.5627317,38.206158,20.41577,21.846926,14.852813,16.194765,23.445421,20.278168,0.32359177,6.205018,2.9592,Al,172_1b4_Al_mc_AKGC417L.wav
-159.79991,162.521,33.148705,30.96686,21.14897,21.63487,9.33173,11.265254,12.435165,10.644642,1.0256641,3.5987883,3.4769163,Ar,172_1b4_Ar_mc_AKGC417L.wav
-267.52032,134.38068,23.122456,33.554985,29.905378,29.026775,13.558278,11.730167,17.120611,12.4000225,2.2063086,9.559825,4.2688127,Ll,172_1b4_Ll_mc_AKGC417L.wav
-236.15817,168.55635,49.999607,24.577986,14.11738,8.430541,6.1760454,7.881018,9.890095,10.047255,6.67323,6.9521203,6.772142,Lr,172_1b4_Lr_mc_AKGC417L.wav
-239.99506,159.41422,52.43289,36.861553,24.427683,17.589386,6.9773726,5.531777,8.600257,6.385374,1.2440301,3.7761183,3.1351078,Pl,172_1b4_Pl_mc_AKGC417L.wav
-268.85904,159.35175,57.060673,39.721016,26.045897,15.368752,4.080354,0.68029684,3.4481227,2.2810707,-2.3639076,0.1119547,0.9917163,Pr,172_1b4_Pr_mc_AKGC417L.wav
-39.27633,147.81667,-0.31042713,33.834885,22.871386,11.618892,-4.6263227,9.903131,10.836407,11.790809,6.5943737,5.921929,-1.5075977,Tc,172_1b4_Tc_mc_AKGC417L.wav
-353.17828,94.79608,18.78875,47.272644,28.901243,19.828407,19.264574,22.713312,14.3401985,16.514404,8.823751,8.680531,6.636169,Al,172_1b5_Al_mc_AKGC417L.wav
-357.2026,138.18213,56.429848,40.569115,34.13505,26.711323,19.870253,18.405949,17.40936,12.424367,7.441696,6.5263476,7.0593777,Ar,172_1b5_Ar_mc_AKGC417L.wav
-289.1621,99.045586,30.225094,34.528934,24.931234,26.34415,12.417435,18.26993,9.013754,13.152644,7.526871,10.894694,6.29635,Ll,172_1b5_Ll_mc_AKGC417L.wav
-393.42313,82.37727,62.82535,43.847378,30.552773,22.799438,18.55985,16.219587,14.729943,13.210284,11.491282,9.726362,8.161636,Lr,172_1b5_Lr_mc_AKGC417L.wav
-241.8759,118.84778,54.366367,45.28791,28.595505,25.032345,13.340939,14.394798,8.381114,11.045729,6.7928753,8.135866,4.3596907,Pl,172_1b5_Pl_mc_AKGC417L.wav
-252.59828,112.566185,50.712948,45.85723,25.812439,23.637823,10.711539,12.43995,3.7424169,7.673151,0.9469273,4.767479,-1.193649,Pr,172_1b5_Pr_mc_AKGC417L.wav
-201.96042,154.87875,15.834746,36.16712,40.22496,12.346402,1.6241753,15.47989,18.60412,20.1701,14.831282,7.4179997,1.7498221,Tc,172_1b5_Tc_mc_AKGC417L.wav
-317.2624,124.85744,57.349354,46.399918,35.45413,31.86809,23.346724,20.815754,18.441462,15.740737,11.19732,8.667421,7.3602676,Al,172_2b5_Al_mc_AKGC417L.wav
-354.12387,96.15354,41.17421,40.34454,37.31298,26.67738,21.04328,18.267488,16.142897,15.687648,10.204946,5.446531,9.743264,Ar,172_2b5_Ar_mc_AKGC417L.wav
-381.41486,103.81665,60.723328,42.250347,30.446793,20.666355,15.851768,15.96907,15.836633,14.110039,12.324845,11.743196,9.992578,Lr,172_2b5_Lr_mc_AKGC417L.wav
-319.769,113.6369,56.11628,49.1116,31.021765,26.02513,13.6908045,12.945505,7.8810086,9.431996,5.577992,8.329074,3.5562153,Pl,172_2b5_Pl_mc_AKGC417L.wav
-273.15436,101.97236,47.64666,45.058346,26.363775,23.770847,12.313587,14.406782,7.530965,9.790515,3.7542477,6.7756534,1.8828576,Pr,172_2b5_Pr_mc_AKGC417L.wav
-211.2975,164.74997,31.815504,33.358356,40.42946,23.682604,7.1899166,14.349254,15.028007,12.418288,10.955122,9.3235655,4.857931,Tc,172_2b5_Tc_mc_AKGC417L.wav
-449.59842,112.56873,58.265564,35.94398,36.87039,29.520409,14.456111,11.47157,18.181602,19.296478,12.676003,7.4302278,7.734525,Al,173_1b1_Al_sc_Meditron.wav
-408.14313,146.29141,62.64467,38.48971,23.563042,22.532299,16.282995,13.025003,10.494967,11.07828,7.5726185,8.271339,7.488745,Ar,174_1p2_Ar_mc_AKGC417L.wav
-242.74937,97.03782,35.152332,34.153427,20.415628,23.181837,12.773911,14.828133,8.014052,10.843322,4.8514886,9.337947,5.092421,Ll,174_1p2_Ll_mc_AKGC417L.wav
-281.89526,105.11291,35.715664,33.50735,22.703878,22.402643,13.584386,15.347385,9.539465,10.256291,6.1802397,11.302581,7.3151994,Lr,174_1p2_Lr_mc_AKGC417L.wav
-238.06136,112.21106,53.691456,44.60763,25.594305,21.937176,12.922795,12.951584,7.415647,10.016882,5.4971075,8.948575,5.3788853,Pl,174_1p2_Pl_mc_AKGC417L.wav
-263.01312,107.12662,49.030247,42.02757,24.597134,20.19734,11.174086,11.727386,6.976343,9.3637495,5.9941096,8.830361,6.4591284,Pr,174_1p2_Pr_mc_AKGC417L.wav
-417.76892,157.36102,59.15567,11.29627,12.010946,16.585302,10.099939,6.3846283,12.755602,21.617155,21.335648,13.103139,6.834755,Tc,174_1p2_Tc_mc_AKGC417L.wav
-336.9514,146.16844,54.719906,34.064434,22.82993,23.601381,16.192186,13.678701,12.265366,14.5372925,8.873343,7.2473197,7.3714414,Ar,174_1p3_Ar_mc_AKGC417L.wav
-242.57782,97.96908,33.06616,33.93766,22.599758,24.689693,12.169486,15.093624,9.140157,12.421348,3.9200883,8.191204,5.079568,Ll,174_1p3_Ll_mc_AKGC417L.wav
-283.9583,100.796875,33.003647,35.58634,27.98576,24.720152,12.71046,15.160453,13.032125,13.255874,6.5368395,8.937903,8.547813,Lr,174_1p3_Lr_mc_AKGC417L.wav
-237.52841,116.77237,55.951496,45.17379,25.041685,20.916735,11.621117,12.6305685,7.3410645,10.367046,5.7726507,8.668751,5.653231,Pl,174_1p3_Pl_mc_AKGC417L.wav
-254.3452,117.359276,52.6235,40.801277,23.209017,19.350655,11.129477,11.733751,6.8804326,8.908647,7.2186255,9.566772,6.57114,Pr,174_1p3_Pr_mc_AKGC417L.wav
-422.32544,136.49905,56.149742,21.909742,20.475248,20.973005,15.55764,11.053829,15.133328,22.008709,18.54181,10.297509,10.955535,Tc,174_1p3_Tc_mc_AKGC417L.wav
-345.7033,142.9252,58.384995,37.417633,24.535875,23.34836,15.154854,10.920015,10.5823,13.030375,7.950724,6.48788,6.1977425,Ar,174_1p4_Ar_mc_AKGC417L.wav
-241.67326,97.68454,34.8669,34.541718,20.593063,21.662004,10.167911,12.650413,7.189517,11.229566,3.705477,7.8350263,3.7615466,Ll,174_1p4_Ll_mc_AKGC417L.wav
-284.36438,101.09177,36.838573,35.91191,24.983932,21.559978,10.99461,11.911899,9.673836,11.269331,5.8745546,8.305869,7.5069323,Lr,174_1p4_Lr_mc_AKGC417L.wav
-240.77438,110.682945,52.981613,43.850193,24.411556,20.19616,10.737591,10.85452,6.223514,8.413115,4.351243,7.6326165,5.3991847,Pl,174_1p4_Pl_mc_AKGC417L.wav
-263.8434,108.518875,49.931583,41.456726,23.251688,19.07695,10.058947,10.772212,6.433414,8.951641,6.3094225,8.37722,5.966836,Pr,174_1p4_Pr_mc_AKGC417L.wav
-428.95264,141.32506,56.8364,13.870721,13.231332,18.670965,14.335099,9.69173,15.32135,24.11885,21.722475,13.795136,12.475723,Tc,174_1p4_Tc_mc_AKGC417L.wav
-305.6799,135.1181,53.653694,30.321302,27.161375,25.709192,20.472006,14.903734,13.1762295,12.051435,10.0491705,9.169118,7.5437465,Al,174_2p3_Al_mc_AKGC417L.wav
-361.46487,83.23441,25.28835,43.862514,16.02695,28.87678,17.077444,15.021909,5.856158,22.353952,2.3471706,11.7066345,8.693694,Ar,174_2p3_Ar_mc_AKGC417L.wav
-234.92123,114.06704,50.273357,40.263947,23.032555,20.970665,12.183521,12.710944,6.893219,9.516772,6.948557,9.341102,5.1447363,Pl,174_2p3_Pl_mc_AKGC417L.wav
-341.21082,103.14619,47.049576,40.519524,24.360474,22.703045,14.941932,14.036428,9.373686,10.68389,6.9703465,8.761243,5.954871,Pr,174_2p3_Pr_mc_AKGC417L.wav
-318.42773,171.75232,61.0273,10.441726,12.560472,19.958904,16.286795,9.181424,11.7540655,20.425272,18.432024,10.998486,10.379651,Tc,174_2p3_Tc_mc_AKGC417L.wav
-415.38437,122.127884,80.351585,36.52495,7.802016,-2.2348166,0.14721213,6.5985456,11.716843,14.072841,14.528402,14.027467,12.703165,Al,175_1b1_Al_sc_Litt3200.wav
-468.23846,52.27703,48.836452,44.63698,39.97795,34.776768,29.542812,24.890429,20.854841,17.284096,14.23979,11.683508,9.378993,Ar,175_1b1_Ar_sc_Litt3200.wav
-406.04276,98.00497,69.10419,37.946533,15.473749,4.3993635,2.4490707,6.1015654,11.655002,15.888983,17.311632,16.358538,14.103055,Ll,175_1b1_Ll_sc_Litt3200.wav
-466.5168,114.7821,82.48372,46.66818,20.477972,8.158785,6.6551204,10.532784,15.246436,18.03399,17.885965,15.265403,11.465817,Lr,175_1b1_Lr_sc_Litt3200.wav
-469.5397,103.219795,70.12244,35.517136,13.474003,6.84076,9.924819,15.44563,18.97019,19.483047,18.065056,16.167612,14.248715,Pl,175_1b1_Pl_sc_Litt3200.wav
-443.96173,126.09063,87.97971,46.467644,16.853956,4.181945,5.258328,12.979749,20.240795,23.007227,21.094028,16.530968,11.51442,Pr,175_1b1_Pr_sc_Litt3200.wav
-361.54114,115.24582,40.798615,25.47578,19.370438,25.185114,22.011858,20.803,16.50047,13.692033,8.637305,7.178976,6.763962,Al,176_1b3_Al_mc_AKGC417L.wav
-363.17908,135.22276,48.59579,24.248398,18.77982,24.007418,22.240526,19.724485,16.19237,12.828717,9.014814,7.9504237,8.5964155,Ar,176_1b3_Ar_mc_AKGC417L.wav
-425.05035,101.82045,31.014544,25.992407,16.180077,25.64186,16.590288,17.860895,8.861254,10.15191,3.3458695,7.633705,3.716591,Ll,176_1b3_Ll_mc_AKGC417L.wav
-420.92935,107.9401,57.797142,33.254696,21.973795,17.632977,16.927603,16.263298,14.827824,12.075515,10.052268,9.566061,9.686669,Lr,176_1b3_Lr_mc_AKGC417L.wav
-371.00284,114.15946,51.074287,38.36001,21.716244,23.08085,18.299276,18.503073,11.352183,10.971984,4.812993,6.143562,3.5458968,Pl,176_1b3_Pl_mc_AKGC417L.wav
-451.96194,104.31373,47.488464,39.986385,24.359655,24.827263,18.51023,18.947817,12.611478,11.717424,6.4062257,7.363264,3.667262,Pr,176_1b3_Pr_mc_AKGC417L.wav
-252.64227,163.561,37.535522,23.396376,25.418837,23.616457,10.714585,9.002964,12.8085375,9.380008,7.5404654,8.018059,10.076896,Tc,176_1b3_Tc_mc_AKGC417L.wav
-357.01718,114.98298,36.438084,22.030294,18.892845,26.4673,21.923508,19.514412,16.572878,15.253463,10.328847,7.443745,6.498231,Al,176_1b4_Al_mc_AKGC417L.wav
-365.3443,133.36383,42.68592,20.04912,16.424973,25.490793,21.686026,19.602703,15.971484,14.101232,9.480719,8.233313,7.7353234,Ar,176_1b4_Ar_mc_AKGC417L.wav
-302.2192,102.387985,28.431932,23.414093,15.520892,25.510767,16.15991,17.451124,8.439572,9.668106,3.6015174,7.533944,2.0587664,Ll,176_1b4_Ll_mc_AKGC417L.wav
-425.558,115.98558,52.887615,32.054485,17.96339,15.925989,15.543395,15.196518,13.979001,12.124369,10.464025,9.509409,8.568252,Lr,176_1b4_Lr_mc_AKGC417L.wav
-368.95963,113.94188,48.6799,36.30442,20.689058,22.980644,17.117304,17.768522,10.982777,10.307099,4.2331085,5.6225743,2.3772874,Pl,176_1b4_Pl_mc_AKGC417L.wav
-338.47113,105.242485,44.482944,37.445766,22.00142,24.225695,17.07507,18.689932,10.950227,11.196464,5.0460634,6.2901354,2.972174,Pr,176_1b4_Pr_mc_AKGC417L.wav
-259.8453,160.10815,32.567276,20.50909,24.283243,25.779648,8.709757,7.841531,13.646114,12.037698,8.42753,7.8852353,9.259666,Tc,176_1b4_Tc_mc_AKGC417L.wav
-409.05502,108.36818,40.825775,30.785545,21.933994,24.097094,18.78087,17.593864,14.25768,13.591501,8.611012,8.259122,6.8586946,Al,176_2b3_Al_mc_AKGC417L.wav
-361.93378,126.483154,53.010487,34.923176,24.089132,25.425634,19.68323,15.850424,11.750563,12.014668,8.455914,8.371493,8.064921,Ar,176_2b3_Ar_mc_AKGC417L.wav
-309.122,100.64604,34.880753,31.181694,18.94532,23.399172,13.400445,15.08072,7.625599,9.83994,3.8601117,7.086132,2.612512,Ll,176_2b3_Ll_mc_AKGC417L.wav
-302.85605,127.63595,44.312874,27.857698,17.127497,21.078266,15.656084,14.882781,10.677081,9.917266,6.728984,8.501938,5.9304714,Lr,176_2b3_Lr_mc_AKGC417L.wav
-254.9061,113.37714,54.847496,44.692776,25.803614,21.809061,12.033825,12.253015,7.2011657,8.626317,4.448998,7.498392,4.4193926,Pl,176_2b3_Pl_mc_AKGC417L.wav
